date,year,month,day,weekday,hour,demand,temperature
2012/8/28,2012,8,28,3,23,16418,72
2012/8/28,2012,8,28,3,24,14619,70
2012/8/29,2012,8,29,4,1,13254,69
2012/8/29,2012,8,29,4,2,12393,67
2012/8/29,2012,8,29,4,3,11809,65
2012/8/29,2012,8,29,4,4,11494,63
2012/8/29,2012,8,29,4,5,11529,62
2012/8/29,2012,8,29,4,6,12314,60
2012/8/29,2012,8,29,4,7,13617,59
2012/8/29,2012,8,29,4,8,14878,59
2012/8/29,2012,8,29,4,9,15680,63
2012/8/29,2012,8,29,4,10,16262,65
2012/8/29,2012,8,29,4,11,16737,66
2012/8/29,2012,8,29,4,12,17033,68
2012/8/29,2012,8,29,4,13,17221,70
2012/8/29,2012,8,29,4,14,17479,71
2012/8/29,2012,8,29,4,15,17628,72
2012/8/29,2012,8,29,4,16,17721,73
2012/8/29,2012,8,29,4,17,17826,74
2012/8/29,2012,8,29,4,18,17744,74
2012/8/29,2012,8,29,4,19,17254,74
2012/8/29,2012,8,29,4,20,17096,72
2012/8/29,2012,8,29,4,21,16988,68
2012/8/29,2012,8,29,4,22,15762,66
2012/8/29,2012,8,29,4,23,14112,64
2012/8/29,2012,8,29,4,24,12581,62
2012/8/30,2012,8,30,5,1,11539,61
2012/8/30,2012,8,30,5,2,10916,61
2012/8/30,2012,8,30,5,3,10545,59
2012/8/30,2012,8,30,5,4,10402,58
2012/8/30,2012,8,30,5,5,10576,57
2012/8/30,2012,8,30,5,6,11440,56
2012/8/30,2012,8,30,5,7,12849,55
2012/8/30,2012,8,30,5,8,14177,57
2012/8/30,2012,8,30,5,9,15138,61
2012/8/30,2012,8,30,5,10,15925,65
2012/8/30,2012,8,30,5,11,16614,69
2012/8/30,2012,8,30,5,12,17057,73
2012/8/30,2012,8,30,5,13,17339,76
2012/8/30,2012,8,30,5,14,17718,77
2012/8/30,2012,8,30,5,15,17932,79
2012/8/30,2012,8,30,5,16,18061,80
2012/8/30,2012,8,30,5,17,18166,80
2012/8/30,2012,8,30,5,18,17976,79
2012/8/30,2012,8,30,5,19,17459,78
2012/8/30,2012,8,30,5,20,17478,75
2012/8/30,2012,8,30,5,21,17450,73
2012/8/30,2012,8,30,5,22,16299,72
2012/8/30,2012,8,30,5,23,14738,70
2012/8/30,2012,8,30,5,24,13292,70
2012/8/31,2012,8,31,6,1,12215,69
2012/8/31,2012,8,31,6,2,11527,69
2012/8/31,2012,8,31,6,3,11131,66
2012/8/31,2012,8,31,6,4,10953,65
2012/8/31,2012,8,31,6,5,11129,65
2012/8/31,2012,8,31,6,6,11944,64
2012/8/31,2012,8,31,6,7,13235,64
2012/8/31,2012,8,31,6,8,14622,66
2012/8/31,2012,8,31,6,9,15794,68
2012/8/31,2012,8,31,6,10,16786,72
2012/8/31,2012,8,31,6,11,17658,75
2012/8/31,2012,8,31,6,12,18362,79
2012/8/31,2012,8,31,6,13,18890,82
2012/8/31,2012,8,31,6,14,19491,83
2012/8/31,2012,8,31,6,15,19830,85
2012/8/31,2012,8,31,6,16,20006,86
2012/8/31,2012,8,31,6,17,20044,87
2012/8/31,2012,8,31,6,18,19850,86
2012/8/31,2012,8,31,6,19,19214,84
2012/8/31,2012,8,31,6,20,19004,82
2012/8/31,2012,8,31,6,21,18840,80
2012/8/31,2012,8,31,6,22,17824,79
2012/8/31,2012,8,31,6,23,16449,78
2012/8/31,2012,8,31,6,24,14965,77
2012/9/1,2012,9,1,7,1,13757,76
2012/9/1,2012,9,1,7,2,12935,75
2012/9/1,2012,9,1,7,3,12436,75
2012/9/1,2012,9,1,7,4,12104,73
2012/9/1,2012,9,1,7,5,11950,72
2012/9/1,2012,9,1,7,6,12143,71
2012/9/1,2012,9,1,7,7,12471,70
2012/9/1,2012,9,1,7,8,13424,69
2012/9/1,2012,9,1,7,9,14837,73
2012/9/1,2012,9,1,7,10,16048,74
2012/9/1,2012,9,1,7,11,16903,76
2012/9/1,2012,9,1,7,12,17445,77
2012/9/1,2012,9,1,7,13,17729,78
2012/9/1,2012,9,1,7,14,17757,78
2012/9/1,2012,9,1,7,15,17705,79
2012/9/1,2012,9,1,7,16,17553,77
2012/9/1,2012,9,1,7,17,17446,77
2012/9/1,2012,9,1,7,18,17150,76
2012/9/1,2012,9,1,7,19,16582,75
2012/9/1,2012,9,1,7,20,16464,71
2012/9/1,2012,9,1,7,21,16308,69
2012/9/1,2012,9,1,7,22,15458,67
2012/9/1,2012,9,1,7,23,14297,66
2012/9/1,2012,9,1,7,24,13067,65
2012/9/2,2012,9,2,1,1,12031,65
2012/9/2,2012,9,2,1,2,11383,64
2012/9/2,2012,9,2,1,3,10964,64
2012/9/2,2012,9,2,1,4,10730,64
2012/9/2,2012,9,2,1,5,10637,64
2012/9/2,2012,9,2,1,6,10747,63
2012/9/2,2012,9,2,1,7,10894,62
2012/9/2,2012,9,2,1,8,11596,62
2012/9/2,2012,9,2,1,9,12741,65
2012/9/2,2012,9,2,1,10,13711,66
2012/9/2,2012,9,2,1,11,14375,68
2012/9/2,2012,9,2,1,12,14835,70
2012/9/2,2012,9,2,1,13,15193,71
2012/9/2,2012,9,2,1,14,15358,73
2012/9/2,2012,9,2,1,15,15432,75
2012/9/2,2012,9,2,1,16,15466,75
2012/9/2,2012,9,2,1,17,15501,75
2012/9/2,2012,9,2,1,18,15513,74
2012/9/2,2012,9,2,1,19,15297,73
2012/9/2,2012,9,2,1,20,15372,71
2012/9/2,2012,9,2,1,21,15305,68
2012/9/2,2012,9,2,1,22,14565,67
2012/9/2,2012,9,2,1,23,13512,66
2012/9/2,2012,9,2,1,24,12387,64
2012/9/3,2012,9,3,2,1,11452,63
2012/9/3,2012,9,3,2,2,10856,62
2012/9/3,2012,9,3,2,3,10477,61
2012/9/3,2012,9,3,2,4,10291,60
2012/9/3,2012,9,3,2,5,10316,60
2012/9/3,2012,9,3,2,6,10772,59
2012/9/3,2012,9,3,2,7,11128,59
2012/9/3,2012,9,3,2,8,11828,59
2012/9/3,2012,9,3,2,9,12902,60
2012/9/3,2012,9,3,2,10,13971,63
2012/9/3,2012,9,3,2,11,14785,65
2012/9/3,2012,9,3,2,12,15282,67
2012/9/3,2012,9,3,2,13,15559,70
2012/9/3,2012,9,3,2,14,15721,72
2012/9/3,2012,9,3,2,15,15835,74
2012/9/3,2012,9,3,2,16,15939,75
2012/9/3,2012,9,3,2,17,16145,75
2012/9/3,2012,9,3,2,18,16290,74
2012/9/3,2012,9,3,2,19,16150,73
2012/9/3,2012,9,3,2,20,16481,71
2012/9/3,2012,9,3,2,21,16412,69
2012/9/3,2012,9,3,2,22,15280,68
2012/9/3,2012,9,3,2,23,13799,66
2012/9/3,2012,9,3,2,24,12428,66
2012/9/4,2012,9,4,3,1,11421,65
2012/9/4,2012,9,4,3,2,10935,65
2012/9/4,2012,9,4,3,3,10702,65
2012/9/4,2012,9,4,3,4,10663,65
2012/9/4,2012,9,4,3,5,10934,65
2012/9/4,2012,9,4,3,6,11995,64
2012/9/4,2012,9,4,3,7,13891,64
2012/9/4,2012,9,4,3,8,15265,64
2012/9/4,2012,9,4,3,9,16033,65
2012/9/4,2012,9,4,3,10,16655,66
2012/9/4,2012,9,4,3,11,17156,67
2012/9/4,2012,9,4,3,12,17421,68
2012/9/4,2012,9,4,3,13,17521,69
2012/9/4,2012,9,4,3,14,17660,69
2012/9/4,2012,9,4,3,15,17627,70
2012/9/4,2012,9,4,3,16,17670,70
2012/9/4,2012,9,4,3,17,17830,71
2012/9/4,2012,9,4,3,18,18024,71
2012/9/4,2012,9,4,3,19,18099,71
2012/9/4,2012,9,4,3,20,18430,71
2012/9/4,2012,9,4,3,21,18156,71
2012/9/4,2012,9,4,3,22,17046,71
2012/9/4,2012,9,4,3,23,15538,71
2012/9/4,2012,9,4,3,24,14176,72
2012/9/5,2012,9,5,4,1,13213,71
2012/9/5,2012,9,5,4,2,12692,72
2012/9/5,2012,9,5,4,3,12446,73
2012/9/5,2012,9,5,4,4,12380,72
2012/9/5,2012,9,5,4,5,12699,73
2012/9/5,2012,9,5,4,6,13810,73
2012/9/5,2012,9,5,4,7,15905,74
2012/9/5,2012,9,5,4,8,17363,74
2012/9/5,2012,9,5,4,9,18185,74
2012/9/5,2012,9,5,4,10,18920,75
2012/9/5,2012,9,5,4,11,19232,74
2012/9/5,2012,9,5,4,12,19322,74
2012/9/5,2012,9,5,4,13,19296,74
2012/9/5,2012,9,5,4,14,19427,75
2012/9/5,2012,9,5,4,15,19561,78
2012/9/5,2012,9,5,4,16,19638,79
2012/9/5,2012,9,5,4,17,19807,80
2012/9/5,2012,9,5,4,18,19785,78
2012/9/5,2012,9,5,4,19,19427,77
2012/9/5,2012,9,5,4,20,19506,75
2012/9/5,2012,9,5,4,21,19132,72
2012/9/5,2012,9,5,4,22,17704,70
2012/9/5,2012,9,5,4,23,15886,70
2012/9/5,2012,9,5,4,24,14229,69
2012/9/6,2012,9,6,5,1,13009,68
2012/9/6,2012,9,6,5,2,12257,67
2012/9/6,2012,9,6,5,3,11831,67
2012/9/6,2012,9,6,5,4,11652,66
2012/9/6,2012,9,6,5,5,11828,66
2012/9/6,2012,9,6,5,6,12766,66
2012/9/6,2012,9,6,5,7,14470,65
2012/9/6,2012,9,6,5,8,15763,65
2012/9/6,2012,9,6,5,9,16524,67
2012/9/6,2012,9,6,5,10,17171,68
2012/9/6,2012,9,6,5,11,17758,70
2012/9/6,2012,9,6,5,12,18107,72
2012/9/6,2012,9,6,5,13,18276,73
2012/9/6,2012,9,6,5,14,18664,74
2012/9/6,2012,9,6,5,15,18975,75
2012/9/6,2012,9,6,5,16,19120,76
2012/9/6,2012,9,6,5,17,19122,77
2012/9/6,2012,9,6,5,18,18878,77
2012/9/6,2012,9,6,5,19,18530,76
2012/9/6,2012,9,6,5,20,18893,74
2012/9/6,2012,9,6,5,21,18621,72
2012/9/6,2012,9,6,5,22,17351,70
2012/9/6,2012,9,6,5,23,15640,69
2012/9/6,2012,9,6,5,24,14094,69
2012/9/7,2012,9,7,6,1,12973,68
2012/9/7,2012,9,7,6,2,12305,68
2012/9/7,2012,9,7,6,3,11904,67
2012/9/7,2012,9,7,6,4,11721,67
2012/9/7,2012,9,7,6,5,11931,67
2012/9/7,2012,9,7,6,6,12898,66
2012/9/7,2012,9,7,6,7,14647,66
2012/9/7,2012,9,7,6,8,16001,67
2012/9/7,2012,9,7,6,9,16944,68
2012/9/7,2012,9,7,6,10,17848,72
2012/9/7,2012,9,7,6,11,18715,75
2012/9/7,2012,9,7,6,12,19518,77
2012/9/7,2012,9,7,6,13,20096,79
2012/9/7,2012,9,7,6,14,20607,81
2012/9/7,2012,9,7,6,15,20976,81
2012/9/7,2012,9,7,6,16,21149,82
2012/9/7,2012,9,7,6,17,21129,81
2012/9/7,2012,9,7,6,18,20673,80
2012/9/7,2012,9,7,6,19,19974,80
2012/9/7,2012,9,7,6,20,19979,78
2012/9/7,2012,9,7,6,21,19540,75
2012/9/7,2012,9,7,6,22,18361,74
2012/9/7,2012,9,7,6,23,16788,73
2012/9/7,2012,9,7,6,24,15218,72
2012/9/8,2012,9,8,7,1,14002,71
2012/9/8,2012,9,8,7,2,13214,71
2012/9/8,2012,9,8,7,3,12725,70
2012/9/8,2012,9,8,7,4,12452,70
2012/9/8,2012,9,8,7,5,12422,70
2012/9/8,2012,9,8,7,6,12769,71
2012/9/8,2012,9,8,7,7,13351,71
2012/9/8,2012,9,8,7,8,14322,71
2012/9/8,2012,9,8,7,9,15669,72
2012/9/8,2012,9,8,7,10,16827,74
2012/9/8,2012,9,8,7,11,17682,76
2012/9/8,2012,9,8,7,12,18156,78
2012/9/8,2012,9,8,7,13,18402,79
2012/9/8,2012,9,8,7,14,18437,78
2012/9/8,2012,9,8,7,15,18393,79
2012/9/8,2012,9,8,7,16,18346,79
2012/9/8,2012,9,8,7,17,18340,78
2012/9/8,2012,9,8,7,18,18323,77
2012/9/8,2012,9,8,7,19,18334,76
2012/9/8,2012,9,8,7,20,18440,76
2012/9/8,2012,9,8,7,21,17893,72
2012/9/8,2012,9,8,7,22,16807,69
2012/9/8,2012,9,8,7,23,15304,67
2012/9/8,2012,9,8,7,24,13754,65
2012/9/9,2012,9,9,1,1,12586,64
2012/9/9,2012,9,9,1,2,11811,64
2012/9/9,2012,9,9,1,3,11253,64
2012/9/9,2012,9,9,1,4,10940,63
2012/9/9,2012,9,9,1,5,10798,62
2012/9/9,2012,9,9,1,6,10888,62
2012/9/9,2012,9,9,1,7,11156,61
2012/9/9,2012,9,9,1,8,11695,60
2012/9/9,2012,9,9,1,9,12645,61
2012/9/9,2012,9,9,1,10,13473,62
2012/9/9,2012,9,9,1,11,13988,63
2012/9/9,2012,9,9,1,12,14329,65
2012/9/9,2012,9,9,1,13,14581,67
2012/9/9,2012,9,9,1,14,14613,69
2012/9/9,2012,9,9,1,15,14685,70
2012/9/9,2012,9,9,1,16,14833,72
2012/9/9,2012,9,9,1,17,15106,73
2012/9/9,2012,9,9,1,18,15338,72
2012/9/9,2012,9,9,1,19,15258,71
2012/9/9,2012,9,9,1,20,15644,67
2012/9/9,2012,9,9,1,21,15374,64
2012/9/9,2012,9,9,1,22,14269,64
2012/9/9,2012,9,9,1,23,12916,63
2012/9/9,2012,9,9,1,24,11692,62
2012/9/10,2012,9,10,2,1,10831,62
2012/9/10,2012,9,10,2,2,10312,60
2012/9/10,2012,9,10,2,3,10044,59
2012/9/10,2012,9,10,2,4,9970,58
2012/9/10,2012,9,10,2,5,10234,58
2012/9/10,2012,9,10,2,6,11206,57
2012/9/10,2012,9,10,2,7,12845,56
2012/9/10,2012,9,10,2,8,13978,56
2012/9/10,2012,9,10,2,9,14646,59
2012/9/10,2012,9,10,2,10,15173,61
2012/9/10,2012,9,10,2,11,15601,64
2012/9/10,2012,9,10,2,12,15805,65
2012/9/10,2012,9,10,2,13,15805,66
2012/9/10,2012,9,10,2,14,15800,66
2012/9/10,2012,9,10,2,15,15649,66
2012/9/10,2012,9,10,2,16,15488,66
2012/9/10,2012,9,10,2,17,15484,67
2012/9/10,2012,9,10,2,18,15466,66
2012/9/10,2012,9,10,2,19,15321,65
2012/9/10,2012,9,10,2,20,15704,62
2012/9/10,2012,9,10,2,21,15292,58
2012/9/10,2012,9,10,2,22,14106,58
2012/9/10,2012,9,10,2,23,12603,55
2012/9/10,2012,9,10,2,24,11273,55
2012/9/11,2012,9,11,3,1,10415,53
2012/9/11,2012,9,11,3,2,9921,52
2012/9/11,2012,9,11,3,3,9654,52
2012/9/11,2012,9,11,3,4,9586,50
2012/9/11,2012,9,11,3,5,9839,50
2012/9/11,2012,9,11,3,6,10820,49
2012/9/11,2012,9,11,3,7,12456,49
2012/9/11,2012,9,11,3,8,13553,49
2012/9/11,2012,9,11,3,9,14099,53
2012/9/11,2012,9,11,3,10,14544,57
2012/9/11,2012,9,11,3,11,14929,61
2012/9/11,2012,9,11,3,12,15171,64
2012/9/11,2012,9,11,3,13,15289,66
2012/9/11,2012,9,11,3,14,15479,67
2012/9/11,2012,9,11,3,15,15497,69
2012/9/11,2012,9,11,3,16,15508,71
2012/9/11,2012,9,11,3,17,15579,71
2012/9/11,2012,9,11,3,18,15585,71
2012/9/11,2012,9,11,3,19,15419,70
2012/9/11,2012,9,11,3,20,15866,66
2012/9/11,2012,9,11,3,21,15474,62
2012/9/11,2012,9,11,3,22,14262,60
2012/9/11,2012,9,11,3,23,12724,59
2012/9/11,2012,9,11,3,24,11390,57
2012/9/12,2012,9,12,4,1,10481,56
2012/9/12,2012,9,12,4,2,9983,55
2012/9/12,2012,9,12,4,3,9719,54
2012/9/12,2012,9,12,4,4,9650,53
2012/9/12,2012,9,12,4,5,9880,53
2012/9/12,2012,9,12,4,6,10832,52
2012/9/12,2012,9,12,4,7,12529,51
2012/9/12,2012,9,12,4,8,13651,51
2012/9/12,2012,9,12,4,9,14224,56
2012/9/12,2012,9,12,4,10,14740,60
2012/9/12,2012,9,12,4,11,15293,64
2012/9/12,2012,9,12,4,12,15674,68
2012/9/12,2012,9,12,4,13,15889,71
2012/9/12,2012,9,12,4,14,16156,73
2012/9/12,2012,9,12,4,15,16240,74
2012/9/12,2012,9,12,4,16,16293,75
2012/9/12,2012,9,12,4,17,16357,75
2012/9/12,2012,9,12,4,18,16295,74
2012/9/12,2012,9,12,4,19,16049,73
2012/9/12,2012,9,12,4,20,16507,69
2012/9/12,2012,9,12,4,21,16093,67
2012/9/12,2012,9,12,4,22,14873,65
2012/9/12,2012,9,12,4,23,13336,64
2012/9/12,2012,9,12,4,24,11915,62
2012/9/13,2012,9,13,5,1,10978,61
2012/9/13,2012,9,13,5,2,10441,61
2012/9/13,2012,9,13,5,3,10157,59
2012/9/13,2012,9,13,5,4,10060,58
2012/9/13,2012,9,13,5,5,10281,58
2012/9/13,2012,9,13,5,6,11243,57
2012/9/13,2012,9,13,5,7,12944,56
2012/9/13,2012,9,13,5,8,14126,56
2012/9/13,2012,9,13,5,9,14889,60
2012/9/13,2012,9,13,5,10,15550,65
2012/9/13,2012,9,13,5,11,16197,69
2012/9/13,2012,9,13,5,12,16673,73
2012/9/13,2012,9,13,5,13,16981,76
2012/9/13,2012,9,13,5,14,17347,78
2012/9/13,2012,9,13,5,15,17503,79
2012/9/13,2012,9,13,5,16,17618,80
2012/9/13,2012,9,13,5,17,17687,80
2012/9/13,2012,9,13,5,18,17501,79
2012/9/13,2012,9,13,5,19,17132,77
2012/9/13,2012,9,13,5,20,17510,73
2012/9/13,2012,9,13,5,21,17058,70
2012/9/13,2012,9,13,5,22,15779,67
2012/9/13,2012,9,13,5,23,14146,66
2012/9/13,2012,9,13,5,24,12642,65
2012/9/14,2012,9,14,6,1,11579,64
2012/9/14,2012,9,14,6,2,10971,63
2012/9/14,2012,9,14,6,3,10604,62
2012/9/14,2012,9,14,6,4,10473,61
2012/9/14,2012,9,14,6,5,10649,60
2012/9/14,2012,9,14,6,6,11574,59
2012/9/14,2012,9,14,6,7,13244,59
2012/9/14,2012,9,14,6,8,14421,58
2012/9/14,2012,9,14,6,9,15232,62
2012/9/14,2012,9,14,6,10,15976,66
2012/9/14,2012,9,14,6,11,16645,70
2012/9/14,2012,9,14,6,12,17147,73
2012/9/14,2012,9,14,6,13,17477,76
2012/9/14,2012,9,14,6,14,17834,78
2012/9/14,2012,9,14,6,15,17965,79
2012/9/14,2012,9,14,6,16,17953,79
2012/9/14,2012,9,14,6,17,17813,79
2012/9/14,2012,9,14,6,18,17324,77
2012/9/14,2012,9,14,6,19,16785,75
2012/9/14,2012,9,14,6,20,16996,72
2012/9/14,2012,9,14,6,21,16482,69
2012/9/14,2012,9,14,6,22,15513,67
2012/9/14,2012,9,14,6,23,14175,66
2012/9/14,2012,9,14,6,24,12827,66
2012/9/15,2012,9,15,7,1,11794,65
2012/9/15,2012,9,15,7,2,11167,64
2012/9/15,2012,9,15,7,3,10784,64
2012/9/15,2012,9,15,7,4,10582,64
2012/9/15,2012,9,15,7,5,10571,64
2012/9/15,2012,9,15,7,6,10901,63
2012/9/15,2012,9,15,7,7,11426,62
2012/9/15,2012,9,15,7,8,12218,61
2012/9/15,2012,9,15,7,9,13260,62
2012/9/15,2012,9,15,7,10,13966,62
2012/9/15,2012,9,15,7,11,14307,63
2012/9/15,2012,9,15,7,12,14404,66
2012/9/15,2012,9,15,7,13,14402,68
2012/9/15,2012,9,15,7,14,14292,69
2012/9/15,2012,9,15,7,15,14184,70
2012/9/15,2012,9,15,7,16,14128,71
2012/9/15,2012,9,15,7,17,14162,71
2012/9/15,2012,9,15,7,18,14168,69
2012/9/15,2012,9,15,7,19,14079,68
2012/9/15,2012,9,15,7,20,14474,64
2012/9/15,2012,9,15,7,21,14119,61
2012/9/15,2012,9,15,7,22,13318,59
2012/9/15,2012,9,15,7,23,12285,57
2012/9/15,2012,9,15,7,24,11210,56
2012/9/16,2012,9,16,1,1,10351,55
2012/9/16,2012,9,16,1,2,9819,54
2012/9/16,2012,9,16,1,3,9489,53
2012/9/16,2012,9,16,1,4,9306,53
2012/9/16,2012,9,16,1,5,9288,51
2012/9/16,2012,9,16,1,6,9481,51
2012/9/16,2012,9,16,1,7,9776,50
2012/9/16,2012,9,16,1,8,10460,50
2012/9/16,2012,9,16,1,9,11529,54
2012/9/16,2012,9,16,1,10,12352,58
2012/9/16,2012,9,16,1,11,12836,62
2012/9/16,2012,9,16,1,12,13113,63
2012/9/16,2012,9,16,1,13,13295,65
2012/9/16,2012,9,16,1,14,13292,67
2012/9/16,2012,9,16,1,15,13293,68
2012/9/16,2012,9,16,1,16,13362,69
2012/9/16,2012,9,16,1,17,13594,70
2012/9/16,2012,9,16,1,18,13926,70
2012/9/16,2012,9,16,1,19,14069,68
2012/9/16,2012,9,16,1,20,14649,65
2012/9/16,2012,9,16,1,21,14201,61
2012/9/16,2012,9,16,1,22,13126,58
2012/9/16,2012,9,16,1,23,11874,56
2012/9/16,2012,9,16,1,24,10745,55
2012/9/17,2012,9,17,2,1,10020,53
2012/9/17,2012,9,17,2,2,9593,52
2012/9/17,2012,9,17,2,3,9389,52
2012/9/17,2012,9,17,2,4,9359,50
2012/9/17,2012,9,17,2,5,9639,49
2012/9/17,2012,9,17,2,6,10616,49
2012/9/17,2012,9,17,2,7,12274,47
2012/9/17,2012,9,17,2,8,13394,49
2012/9/17,2012,9,17,2,9,14048,52
2012/9/17,2012,9,17,2,10,14561,57
2012/9/17,2012,9,17,2,11,15063,61
2012/9/17,2012,9,17,2,12,15360,64
2012/9/17,2012,9,17,2,13,15506,67
2012/9/17,2012,9,17,2,14,15712,69
2012/9/17,2012,9,17,2,15,15776,71
2012/9/17,2012,9,17,2,16,15791,72
2012/9/17,2012,9,17,2,17,15835,72
2012/9/17,2012,9,17,2,18,15877,72
2012/9/17,2012,9,17,2,19,15845,71
2012/9/17,2012,9,17,2,20,16352,68
2012/9/17,2012,9,17,2,21,15735,66
2012/9/17,2012,9,17,2,22,14503,64
2012/9/17,2012,9,17,2,23,12965,62
2012/9/17,2012,9,17,2,24,11630,62
2012/9/18,2012,9,18,3,1,10739,60
2012/9/18,2012,9,18,3,2,10216,59
2012/9/18,2012,9,18,3,3,9944,58
2012/9/18,2012,9,18,3,4,9889,57
2012/9/18,2012,9,18,3,5,10159,57
2012/9/18,2012,9,18,3,6,11181,57
2012/9/18,2012,9,18,3,7,13009,58
2012/9/18,2012,9,18,3,8,14258,59
2012/9/18,2012,9,18,3,9,14960,61
2012/9/18,2012,9,18,3,10,15491,63
2012/9/18,2012,9,18,3,11,15979,66
2012/9/18,2012,9,18,3,12,16235,68
2012/9/18,2012,9,18,3,13,16341,69
2012/9/18,2012,9,18,3,14,16485,70
2012/9/18,2012,9,18,3,15,16450,70
2012/9/18,2012,9,18,3,16,16420,70
2012/9/18,2012,9,18,3,17,16619,71
2012/9/18,2012,9,18,3,18,16902,72
2012/9/18,2012,9,18,3,19,17095,72
2012/9/18,2012,9,18,3,20,17257,72
2012/9/18,2012,9,18,3,21,16626,72
2012/9/18,2012,9,18,3,22,15422,72
2012/9/18,2012,9,18,3,23,13916,71
2012/9/18,2012,9,18,3,24,12621,70
2012/9/19,2012,9,19,4,1,11721,69
2012/9/19,2012,9,19,4,2,11185,68
2012/9/19,2012,9,19,4,3,10873,68
2012/9/19,2012,9,19,4,4,10738,68
2012/9/19,2012,9,19,4,5,10893,65
2012/9/19,2012,9,19,4,6,11783,62
2012/9/19,2012,9,19,4,7,13505,61
2012/9/19,2012,9,19,4,8,14583,59
2012/9/19,2012,9,19,4,9,14963,59
2012/9/19,2012,9,19,4,10,15224,59
2012/9/19,2012,9,19,4,11,15517,61
2012/9/19,2012,9,19,4,12,15708,63
2012/9/19,2012,9,19,4,13,15747,66
2012/9/19,2012,9,19,4,14,15857,67
2012/9/19,2012,9,19,4,15,15796,68
2012/9/19,2012,9,19,4,16,15717,68
2012/9/19,2012,9,19,4,17,15691,68
2012/9/19,2012,9,19,4,18,15554,68
2012/9/19,2012,9,19,4,19,15450,66
2012/9/19,2012,9,19,4,20,15956,62
2012/9/19,2012,9,19,4,21,15410,59
2012/9/19,2012,9,19,4,22,14222,57
2012/9/19,2012,9,19,4,23,12683,55
2012/9/19,2012,9,19,4,24,11358,54
2012/9/20,2012,9,20,5,1,10460,52
2012/9/20,2012,9,20,5,2,9971,51
2012/9/20,2012,9,20,5,3,9701,50
2012/9/20,2012,9,20,5,4,9621,49
2012/9/20,2012,9,20,5,5,9868,49
2012/9/20,2012,9,20,5,6,10837,49
2012/9/20,2012,9,20,5,7,12599,47
2012/9/20,2012,9,20,5,8,13650,48
2012/9/20,2012,9,20,5,9,14115,51
2012/9/20,2012,9,20,5,10,14477,55
2012/9/20,2012,9,20,5,11,14827,58
2012/9/20,2012,9,20,5,12,14985,60
2012/9/20,2012,9,20,5,13,15012,62
2012/9/20,2012,9,20,5,14,15095,63
2012/9/20,2012,9,20,5,15,15023,64
2012/9/20,2012,9,20,5,16,14904,64
2012/9/20,2012,9,20,5,17,14881,64
2012/9/20,2012,9,20,5,18,14879,64
2012/9/20,2012,9,20,5,19,14970,62
2012/9/20,2012,9,20,5,20,15579,60
2012/9/20,2012,9,20,5,21,15099,57
2012/9/20,2012,9,20,5,22,14002,55
2012/9/20,2012,9,20,5,23,12544,55
2012/9/20,2012,9,20,5,24,11231,53
2012/9/21,2012,9,21,6,1,10370,52
2012/9/21,2012,9,21,6,2,9891,52
2012/9/21,2012,9,21,6,3,9633,51
2012/9/21,2012,9,21,6,4,9562,50
2012/9/21,2012,9,21,6,5,9805,50
2012/9/21,2012,9,21,6,6,10759,50
2012/9/21,2012,9,21,6,7,12553,50
2012/9/21,2012,9,21,6,8,13645,51
2012/9/21,2012,9,21,6,9,14154,51
2012/9/21,2012,9,21,6,10,14495,54
2012/9/21,2012,9,21,6,11,14780,56
2012/9/21,2012,9,21,6,12,14897,59
2012/9/21,2012,9,21,6,13,14917,61
2012/9/21,2012,9,21,6,14,14945,63
2012/9/21,2012,9,21,6,15,14877,65
2012/9/21,2012,9,21,6,16,14782,65
2012/9/21,2012,9,21,6,17,14737,66
2012/9/21,2012,9,21,6,18,14635,66
2012/9/21,2012,9,21,6,19,14667,65
2012/9/21,2012,9,21,6,20,15107,62
2012/9/21,2012,9,21,6,21,14614,59
2012/9/21,2012,9,21,6,22,13691,58
2012/9/21,2012,9,21,6,23,12498,57
2012/9/21,2012,9,21,6,24,11276,57
2012/9/22,2012,9,22,7,1,10390,55
2012/9/22,2012,9,22,7,2,9860,54
2012/9/22,2012,9,22,7,3,9558,53
2012/9/22,2012,9,22,7,4,9448,54
2012/9/22,2012,9,22,7,5,9471,53
2012/9/22,2012,9,22,7,6,9812,52
2012/9/22,2012,9,22,7,7,10456,53
2012/9/22,2012,9,22,7,8,11287,54
2012/9/22,2012,9,22,7,9,12363,54
2012/9/22,2012,9,22,7,10,13104,55
2012/9/22,2012,9,22,7,11,13490,57
2012/9/22,2012,9,22,7,12,13601,59
2012/9/22,2012,9,22,7,13,13593,63
2012/9/22,2012,9,22,7,14,13488,67
2012/9/22,2012,9,22,7,15,13439,69
2012/9/22,2012,9,22,7,16,13446,70
2012/9/22,2012,9,22,7,17,13567,69
2012/9/22,2012,9,22,7,18,13770,68
2012/9/22,2012,9,22,7,19,14100,67
2012/9/22,2012,9,22,7,20,14547,66
2012/9/22,2012,9,22,7,21,14140,65
2012/9/22,2012,9,22,7,22,13425,64
2012/9/22,2012,9,22,7,23,12447,64
2012/9/22,2012,9,22,7,24,11404,63
2012/9/23,2012,9,23,1,1,10604,64
2012/9/23,2012,9,23,1,2,10085,63
2012/9/23,2012,9,23,1,3,9764,63
2012/9/23,2012,9,23,1,4,9600,62
2012/9/23,2012,9,23,1,5,9550,62
